NAME,TEAM,SALARY,POS,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,REB,AST,STL,BLK,TO,DD2,TD3,PER,RK,Duration
QuincyPondexter,Memphis Grizzlies,3146068,SF,75,23.9,7.2,2.5,6,42.1,1.2,3.3,37.3,0.9,1.3,74,2.6,1.3,0.3,0.3,0.7,0,0,9.94,194,2014-2015
RajonRondo,Dallas Mavericks,12909090,PG,68,29.7,8.9,4,9.5,42.6,0.4,1.3,31.4,0.5,1.1,39.7,5.5,7.9,1.3,0.1,3.1,15,3,13.49,147,2014-2015
RamonSessions,Washington Wizards,2077000,G,64,18.6,6.3,2,5.2,37.4,0.3,0.9,31.7,2.1,2.7,76.9,2.3,2.8,0.5,0,1.3,0,0,11.17,214,2014-2015
ReggieJackson,Oklahoma City Thunder,2204369,PG,77,29.5,14.5,5.6,12.9,43.4,0.9,3.1,29.9,2.4,2.8,83,4.2,6,0.8,0.1,2.4,15,2,17.24,56,2014-2015
RobinLopez,Portland Trail Blazers,6124729,C,59,27.8,9.6,4,7.4,53.5,0,0,0,1.7,2.2,77.2,6.7,0.9,0.3,1.4,1.2,6,0,16.26,136,2014-2015
RoyHibbert,Indiana Pacers,14898938,C,76,25.3,10.6,4.2,9.3,44.6,0,0,0,2.2,2.7,82.4,7.1,1.1,0.2,1.6,1.4,18,0,15.47,114,2014-2015
RudyGay,Sacramento Kings,19317326,SF,68,35.4,21.1,7.5,16.4,45.5,1.2,3.2,35.9,5,5.8,85.8,5.9,3.7,1,0.6,2.7,2,0,19.76,12,2014-2015
RussellWestbrook,Oklahoma City Thunder,15719062,PG,67,34.4,28.1,9.4,22,42.6,1.3,4.3,29.9,8.1,9.8,83.5,7.3,8.6,2.1,0.2,4.4,31,11,29.12,1,2014-2015
SergeIbaka,Oklahoma City Thunder,12350000,C,64,33.1,14.3,5.8,12.3,47.6,1.2,3.2,37.6,1.4,1.7,83.6,7.8,0.9,0.5,2.4,1.5,17,0,16.6,59,2014-2015
SpencerHawes,LA Clippers,5305000,PF,73,17.5,5.8,2.2,5.7,39.3,0.8,2.4,31.3,0.6,0.9,64.7,3.5,1.2,0.3,0.7,0.8,0,0,9.83,227,2014-2015
SteveBlake,Portland Trail Blazers,2077000,PG,81,18.9,4.3,1.5,4,37.3,1,2.7,35.2,0.4,0.5,70.7,1.7,3.6,0.5,0.1,1.3,0,0,9.48,251,2014-2015
StevenAdams,Oklahoma City Thunder,2184960,C,70,25.3,7.7,3.1,5.7,54.4,0,0,0,1.5,2.9,50.2,7.5,0.9,0.5,1.2,1.4,10,0,14.14,176,2014-2015
TajGibson,Chicago Bulls,8.00E+06,PF,62,27.3,10.3,4.1,8.2,50.2,0,0,0,2.1,3,71.7,6.4,1.1,0.6,1.2,1.2,8,0,16.1,118,2014-2015
TayshaunPrince,Memphis Grizzlies,7707865,SF,58,24.1,7.5,3.1,6.9,44,0.5,1.2,46.3,0.8,1.1,75.4,3.6,1.6,0.5,0.3,0.6,0,0,12.01,183,2014-2015
TerrenceRoss,Toronto Raptors,2793960,SG,82,25.5,9.8,3.8,9.2,41,1.8,4.8,37.2,0.5,0.7,78.6,2.8,1,0.6,0.3,0.8,0,0,11.21,133,2014-2015
ThaddeusYoung,Brooklyn Nets,9410869,PF,76,32,14.1,5.9,12.7,46.6,0.5,1.5,33,1.7,2.6,65.5,5.4,2.3,1.6,0.3,1.5,3,0,15.74,61,2014-2015
TimofeyMozgov,Denver Nuggets,4650000,C,81,25.3,9.7,3.9,7,55.5,0,0.1,33.3,1.9,2.7,71.8,7.3,0.7,0.4,1.2,1.4,18,0,16.59,135,2014-2015
TobiasHarris,Orlando Magic,2380594,SF,68,34.8,17.1,6.5,14,46.6,1.3,3.5,36.4,2.8,3.6,78.8,6.3,1.8,1,0.5,1.7,11,0,16.76,28,2014-2015
TonyAllen,Memphis Grizzlies,4831461,SG,63,26.2,8.6,3.6,7.2,49.5,0.2,0.5,34.5,1.3,2,62.7,4.4,1.4,2,0.5,1.4,2,0,14.68,156,2014-2015
TrevorAriza,Houston Rockets,8579089,SF,82,35.7,12.8,4.5,11.1,40.2,2.4,6.8,35,1.5,1.7,85.3,5.6,2.5,1.9,0.2,1.7,3,0,12.74,76,2014-2015
TristanThompson,Cleveland Cavaliers,5138430,C,82,26.8,8.5,3.3,6,54.7,0,0,0,1.9,3,64.1,8,0.5,0.4,0.7,1,14,0,15.68,157,2014-2015
TyLawson,Denver Nuggets,11595506,G,75,35.5,15.2,5.4,12.3,43.6,0.9,2.7,34.1,3.5,4.8,73,3.1,9.6,1.2,0.1,2.5,28,0,18.5,52,2014-2015
TylerHansbrough,Toronto Raptors,3326235,PF,74,14.3,3.6,1.2,2.2,52.1,0,0.1,14.3,1.3,1.9,69.8,3.6,0.3,0.4,0.2,0.3,2,0,13.3,263,2014-2015
TylerZeller,Boston Celtics,1703760,C,82,21.1,10.2,4.1,7.5,54.9,0,0,0,1.9,2.3,82.3,5.7,1.4,0.2,0.6,0.9,3,0,19.01,123,2014-2015
TysonChandler,Dallas Mavericks,14846888,C,75,30.5,10.3,3.9,5.9,66.6,0,0,0,2.5,3.4,72,11.5,1.1,0.6,1.2,1.4,31,0,20.12,119,2014-2015
UdonisHaslem,Miami Heat,2732000,PF,62,16,4.2,1.7,3.9,44.8,0,0.2,20,0.7,1,70.3,4.2,0.7,0.3,0.2,0.7,3,0,10.68,253,2014-2015
VictorOladipo,Orlando Magic,4978200,SG,72,35.7,17.9,6.6,15.1,43.6,1.2,3.4,33.9,3.6,4.4,81.9,4.2,4.1,1.7,0.3,2.8,3,0,15.98,21,2014-2015
VinceCarter,Memphis Grizzlies,3911981,SG,66,16.5,5.8,2,6.2,33.3,1,3.5,29.7,0.7,0.9,78.9,2,1.2,0.7,0.2,0.7,0,0,9.66,228,2014-2015
WesleyMatthews,Portland Trail Blazers,7245640,SG,60,33.7,15.9,5.6,12.5,44.8,2.9,7.4,38.9,1.8,2.4,75.2,3.7,2.3,1.3,0.2,1.4,0,0,16.15,42,2014-2015
WilsonChandler,Denver Nuggets,6757913,SF,78,31.7,13.9,5.4,12.5,42.9,1.8,5.2,34.2,1.4,1.8,77.5,6.1,1.7,0.7,0.4,1.4,8,0,13.24,63,2014-2015
ZachLaVine,Minnesota Timberwolves,2055840,PG,77,24.7,10.1,3.7,8.8,42.2,0.7,2.2,34.1,1.9,2.3,84.2,2.8,3.6,0.7,0.1,2.5,4,0,11.31,124,2014-2015
ZachRandolph,Memphis Grizzlies,16500000,F,71,32.5,16.1,6.4,13.1,48.7,0.1,0.3,35,3.2,4.2,76.5,10.5,2.2,1,0.2,2.2,38,0,19.54,40,2014-2015
ZazaPachulia,Milwaukee Bucks,5200000,C,73,23.7,8.3,3.3,7.2,45.4,0,0,0,1.7,2.2,78.8,6.8,2.4,1.1,0.3,1.8,15,0,15.68,162,2014-2015
AaronBrooks,Chicago Bulls,2250000,G,69,16.1,7.1,2.7,6.8,40.1,1,2.7,35.7,0.7,0.9,76.6,1.5,2.6,0.4,0.1,1.2,0,0,11.87,191,2015-2016
AaronGordon,Orlando Magic,4171680,PF,78,23.9,9.2,3.5,7.4,47.3,0.5,1.8,29.6,1.7,2.5,66.8,6.5,1.6,0.8,0.7,0.8,12,0,17.07,141,2015-2016
Al-FarouqAminu,Portland Trail Blazers,8042895,PF,82,28.5,10.2,3.6,8.8,41.6,1.5,4.3,36.1,1.4,1.9,73.7,6.1,1.7,0.9,0.6,1.5,8,0,12.76,121,2015-2016
AlexLen,Phoenix Suns,3807120,C,78,23.3,9,3.4,8,42.3,0,0.1,14.3,2.2,3.1,72.8,7.6,1.2,0.5,0.8,1.9,19,0,12.49,145,2015-2016
AlHorford,Atlanta Hawks,1.20E+07,C,82,32.1,15.2,6.5,12.8,50.5,1.1,3.1,34.4,1.3,1.6,79.8,7.3,3.2,0.8,1.5,1.3,17,0,19.46,50,2015-2016
AmirJohnson,Boston Celtics,1.20E+07,C,79,22.8,7.3,3.2,5.4,58.5,0.1,0.5,23.3,0.9,1.5,57,6.4,1.7,0.7,1.1,1.2,8,0,16.03,183,2015-2016
AndreDrummond,Detroit Pistons,3272091,C,81,32.9,16.2,6.8,13.1,52.1,0,0.1,33.3,2.6,7.2,35.5,14.8,0.8,1.5,1.4,1.9,66,0,21.3,41,2015-2016
AndrewWiggins,Minnesota Timberwolves,5758680,SF,81,35.1,20.7,7.3,16,45.9,0.7,2.3,30,5.3,7,76.1,3.6,2,1,0.6,2.2,1,0,16.61,19,2015-2016
AnthonyMorrow,Oklahoma City Thunder,3344000,SG,68,13.6,5.6,2,4.9,40.8,1.2,3,38.7,0.4,0.6,74.4,0.9,0.4,0.3,0.1,0.3,0,0,10.74,231,2015-2016
AnthonyTolliver,Detroit Pistons,3.00E+06,PF,72,18.6,5.3,1.8,4.6,38.6,1.4,3.8,36,0.4,0.7,61.7,3.2,0.7,0.4,0.2,0.4,0,0,10.26,239,2015-2016
AronBaynes,Detroit Pistons,6500000,C,81,15.2,6.3,2.4,4.7,50.5,0,0,0,1.6,2,76.4,4.7,0.6,0.3,0.6,0.8,1,0,17.8,209,2015-2016
AustinRivers,LA Clippers,3110796,PG,67,21.9,8.9,3.4,7.7,43.8,0.9,2.8,33.5,1.2,1.7,68.1,1.9,1.5,0.7,0.1,0.9,0,0,11.15,148,2015-2016
AveryBradley,Boston Celtics,7730337,SG,76,33.4,15.2,6,13.4,44.8,1.9,5.4,36.1,1.3,1.6,78,2.9,2.1,1.5,0.3,1.4,0,0,13.25,51,2015-2016
BenMcLemore,Sacramento Kings,3156600,G,68,21.2,7.8,2.9,6.7,42.9,1,2.7,36.2,1.1,1.5,71.8,2.2,1.2,0.8,0.1,1.5,0,0,8.67,172,2015-2016
BismackBiyombo,Toronto Raptors,2814000,C,82,22,5.5,1.9,3.5,54.2,0,0,0,1.7,2.8,62.8,8,0.4,0.2,1.6,0.9,9,0,14.91,234,2015-2016
BojanBogdanovic,Brooklyn Nets,3425510,SF,79,26.8,11.2,4.1,9.5,43.3,1.6,4.3,38.2,1.4,1.7,83.3,3.2,1.3,0.4,0.1,1.5,1,0,10.79,105,2015-2016
BrandonBass,Los Angeles Lakers,3.00E+06,PF,66,20.3,7.2,2.6,4.8,54.9,0,0,0,1.9,2.2,84.5,4.3,1.1,0.5,0.8,0.6,0,0,17.38,189,2015-2016
BrookLopez,Brooklyn Nets,19689000,C,73,33.7,20.6,8.1,15.8,51.1,0,0.2,14.3,4.3,5.5,78.7,7.8,2,0.8,1.7,2.4,26,0,21.8,20,2015-2016
ChandlerParsons,Dallas Mavericks,15361500,SF,61,29.5,13.7,5.2,10.7,49.2,1.7,4.1,41.4,1.5,2.2,68.4,4.7,2.8,0.8,0.3,1.6,3,0,16.31,72,2015-2016
ChanningFrye,Orlando Magic,8193029,PF,70,17.1,6.1,2.2,5,43.8,1.3,3.4,38.7,0.4,0.5,85.7,3.3,1,0.4,0.4,0.6,0,0,12.99,217,2015-2016
ChrisPaul,LA Clippers,21468695,PG,74,32.7,19.5,7,15.1,46.2,1.6,4.4,37.1,4,4.4,89.6,4.2,10,2.1,0.2,2.6,38,0,26.31,23,2015-2016
CJMcCollum,Portland Trail Blazers,2525160,SG,80,34.8,20.8,8,17.9,44.8,2.5,5.9,41.7,2.3,2.8,82.7,3.2,4.3,1.2,0.3,2.5,2,0,17.79,18,2015-2016
CJMiles,Indiana Pacers,4394225,SF,64,22.9,11.8,4,9.9,40.9,2.2,6,36.7,1.5,1.9,75,2.7,1,0.8,0.5,1.1,0,0,14.08,97,2015-2016
CodyZeller,Charlotte Hornets,4204200,C,73,24.3,8.7,3.2,6,52.9,0,0.1,10,2.4,3.2,75.4,6.2,1,0.8,0.9,0.9,5,0,16.18,151,2015-2016
CoreyBrewer,Houston Rockets,8229375,SG,82,20.4,7.2,2.6,6.7,38.4,0.7,2.7,27.2,1.3,1.7,75,2.4,1.3,1,0.2,1,0,0,9.97,187,2015-2016
CoryJoseph,Toronto Raptors,7.00E+06,PG,80,25.6,8.5,3.2,7.3,43.9,0.4,1.4,27.3,1.7,2.2,76.4,2.6,3.1,0.8,0.3,1.3,0,0,12.43,160,2015-2016
CourtneyLee,Charlotte Hornets,5675000,SG,79,29.5,9.6,3.7,8.1,45.4,1,2.7,37.8,1.3,1.5,83.9,2.6,1.7,1.1,0.4,0.9,0,0,11.55,134,2015-2016
D.J.Augustin,Oklahoma City Thunder,3.00E+06,PG,62,19,7.5,2.4,5.6,42.3,1.1,2.7,40.5,1.7,2.1,80.5,1.5,3.2,0.6,0.1,1.4,2,0,13.94,177,2015-2016
D'AngeloRussell,Los Angeles Lakers,5103120,PG,80,28.2,13.2,4.9,12,41,1.6,4.6,35.1,1.8,2.4,73.7,3.4,3.3,1.2,0.2,2.5,1,0,13.22,74,2015-2016
DamianLillard,Portland Trail Blazers,4236287,PG,75,35.7,25.1,8.2,19.7,41.9,3.1,8.1,37.5,5.5,6.2,89.2,4,6.8,0.9,0.4,3.2,15,0,22.25,6,2015-2016
DarrellArthur,Denver Nuggets,2814000,F,70,21.7,7.5,3.2,7,45.2,0.6,1.7,38.5,0.6,0.8,75.5,4.2,1.4,0.8,0.7,0.9,2,0,12.55,178,2015-2016
DarrenCollison,Sacramento Kings,5013559,G,74,30,14,5.1,10.5,48.6,1.2,2.9,40.1,2.6,3.1,85.8,2.3,4.3,1,0.1,1.8,4,0,15.91,67,2015-2016
DeAndreJordan,LA Clippers,19689000,C,77,33.7,12.7,4.6,6.6,70.3,0,0,0,3.5,8,43,13.8,1.2,0.7,2.3,1.4,49,0,20.66,79,2015-2016
DeMarcusCousins,Sacramento Kings,15851950,C,65,34.6,26.9,9.2,20.5,45.1,1.1,3.2,33.3,7.3,10.2,71.8,11.5,3.3,1.6,1.4,3.8,47,1,23.67,4,2015-2016
DeMarDeRozan,Toronto Raptors,10050000,SG,78,35.9,23.5,7.9,17.7,44.6,0.6,1.8,33.8,7.1,8.4,85,4.5,4,1,0.3,2.2,3,0,21.58,9,2015-2016
DennisSchroder,Atlanta Hawks,1763400,PG,80,20.3,11,4.1,9.8,42.1,1,3,32.2,1.8,2.3,79.1,2.6,4.4,0.9,0.1,2.3,2,0,15.62,107,2015-2016
DeronWilliams,Dallas Mavericks,5378974,PG,65,32.4,14.1,4.9,11.9,41.4,1.5,4.3,34.4,2.8,3.2,86.9,2.9,5.8,0.9,0.2,2.3,4,0,14.68,64,2015-2016
DerrickRose,Chicago Bulls,20093064,PG,66,31.8,16.4,6.8,15.9,42.7,0.7,2.3,29.3,2.2,2.7,79.3,3.4,4.7,0.7,0.2,2.7,1,0,13.52,39,2015-2016
DevinBooker,Phoenix Suns,2127840,SF,76,27.7,13.8,4.8,11.4,42.3,1.3,3.8,34.3,2.8,3.4,84,2.5,2.6,0.6,0.3,2.1,3,0,12,70,2015-2016
DevinHarris,Dallas Mavericks,4053446,PG,64,20,7.6,2.6,5.8,44.7,0.8,2.5,32.9,1.6,2.2,72.1,2.2,1.8,0.9,0.2,1,0,0,13.17,175,2015-2016
DionWaiters,Oklahoma City Thunder,5138430,SG,78,27.6,9.8,3.6,9.1,39.9,1.1,3.1,35.8,1.4,2,71.3,2.6,2,1,0.2,1.5,0,0,9.39,131,2015-2016
DirkNowitzki,Dallas Mavericks,8333334,F,75,31.5,18.3,6.6,14.8,44.8,1.7,4.6,36.8,3.3,3.7,89.3,6.5,1.8,0.7,0.7,1.1,10,0,19.09,27,2015-2016
DougMcDermott,Chicago Bulls,2380440,SF,81,23,9.4,3.6,8,45.2,1.4,3.2,42.5,0.9,1,85.7,2.4,0.7,0.2,0.1,0.7,0,0,10.99,137,2015-2016
DwightHoward,Houston Rockets,22359364,C,71,32.1,13.7,5.2,8.5,62,0,0.1,0,3.3,6.7,48.9,11.8,1.4,1,1.6,2.3,38,0,18.99,71,2015-2016
DwyaneWade,Miami Heat,2.00E+07,G,74,30.5,19,7.3,16,45.6,0.1,0.6,15.9,4.4,5.5,79.3,4.1,4.6,1.1,0.6,2.7,2,0,20.42,24,2015-2016
EdDavis,Portland Trail Blazers,6980802,C,81,20.8,6.5,2.5,4.2,61.1,0,0,0,1.4,2.5,55.9,7.4,1.1,0.7,0.9,0.8,9,0,18.76,203,2015-2016
ElfridPayton,Orlando Magic,2505720,PG,73,29.4,10.7,4.4,10,43.6,0.4,1.3,32.6,1.5,2.6,58.9,3.6,6.4,1.2,0.3,2.4,14,1,13.98,110,2015-2016
EmmanuelMudiay,Denver Nuggets,3102240,PG,68,30.4,12.8,4.8,13.3,36.4,1.1,3.4,31.9,2.1,3.1,67,3.4,5.5,1,0.5,3.2,4,0,9.96,75,2015-2016
EnesKanter,Oklahoma City Thunder,16407500,C,82,21,12.7,5,8.8,57.6,0.1,0.3,47.6,2.4,3.1,79.7,8.1,0.4,0.3,0.4,1.4,25,0,24.09,80,2015-2016
ErsanIlyasova,Orlando Magic,7900000,PF,74,25.4,10.4,3.8,8.9,42.4,1.3,3.5,37.1,1.5,2.1,72.1,5.4,0.9,0.7,0.4,1,4,0,14.26,114,2015-2016
EvanFournier,Orlando Magic,2288205,SG,79,32.5,15.4,5.4,11.8,46.2,2,4.9,40,2.5,3,83.6,2.8,2.7,1.2,0,1.7,0,0,14.71,46,2015-2016
EvanTurner,Boston Celtics,3425510,SG,81,28,10.5,4.2,9.3,45.6,0.2,1,24.1,1.8,2.2,82.7,4.9,4.4,1,0.3,2.1,4,0,13.65,112,2015-2016
FrankKaminsky,Charlotte Hornets,2612520,PF,81,21.1,7.5,2.7,6.5,41,0.8,2.5,33.7,1.3,1.8,73,4.1,1.2,0.5,0.5,0.7,1,0,12.51,181,2015-2016
GaryHarris,Denver Nuggets,1584480,SG,76,32.1,12.3,4.7,10.1,46.9,1.4,3.9,35.4,1.4,1.8,82,2.9,1.9,1.3,0.2,1.3,0,0,12.78,88,2015-2016
GeorgeHill,Indiana Pacers,8.00E+06,PG,74,34.1,12.1,4.4,10,44.1,1.7,4.2,40.8,1.5,2,76,4,3.5,1.1,0.2,1.4,0,0,13.22,91,2015-2016
GeraldHenderson,Portland Trail Blazers,6.00E+06,SG,72,19.9,8.7,3.2,7.3,43.9,0.7,1.9,35.3,1.6,2,76.7,2.9,1,0.5,0.3,0.9,0,0,12.97,154,2015-2016
GiannisAntetokounmpo,Milwaukee Bucks,1953960,PF,80,35.3,16.9,6.4,12.7,50.6,0.4,1.4,25.7,3.7,5.1,72.4,7.7,4.3,1.2,1.4,2.6,21,5,18.86,35,2015-2016
GoranDragic,Miami Heat,14783000,PG,72,32.8,14.1,5.8,12.2,47.7,0.9,2.8,31.2,1.7,2.3,72.7,3.8,5.8,1,0.2,2.6,5,0,15.57,62,2015-2016
GregMonroe,Milwaukee Bucks,16407500,C,79,29.3,15.3,6.2,11.9,52.2,0,0,0,2.9,3.9,74,8.8,2.3,0.9,0.8,1.6,32,0,21.87,48,2015-2016
IanMahinmi,Indiana Pacers,4.00E+06,C,71,25.6,9.3,3.7,6.3,58.9,0,0,0,1.9,3.2,58.7,7.1,1.5,0.9,1.1,1.4,9,0,16.66,139,2015-2016
IsaiahThomas,Boston Celtics,6912869,PG,82,32.2,22.2,7.2,16.9,42.8,2,5.7,35.9,5.8,6.6,87.1,3,6.2,1.1,0.1,2.7,7,0,21.54,11,2015-2016
J.J.Barea,Dallas Mavericks,4290000,PG,74,22.5,10.9,4.3,9.6,44.6,1.4,3.5,38.5,1,1.3,77.1,2.1,4.1,0.4,0,1.5,2,0,15.52,109,2015-2016
JabariParker,Milwaukee Bucks,5152440,PF,76,31.7,14.1,5.8,11.8,49.3,0.1,0.5,25.7,2.3,3,76.8,5.2,1.7,0.9,0.4,1.5,6,0,14.83,65,2015-2016
JaeCrowder,Boston Celtics,6796117,PF,73,31.6,14.2,4.9,11.1,44.3,1.7,5,33.6,2.7,3.3,82,5.1,1.8,1.7,0.5,1.1,5,0,15.85,60,2015-2016
JamalCrawford,LA Clippers,5675000,SF,79,26.9,14.2,4.8,11.9,40.4,1.5,4.4,34,3.1,3.4,90.4,1.8,2.3,0.7,0.2,1.4,0,0,14.04,61,2015-2016
JamesHarden,Houston Rockets,15756438,PG,82,38.1,29,8.7,19.7,43.9,2.9,8,35.9,8.8,10.2,86,6.1,7.5,1.7,0.6,4.6,23,3,25.36,2,2015-2016
JaredSullinger,Boston Celtics,2569260,C,81,23.6,10.3,4.3,10,43.5,0.4,1.3,28.2,1.3,2,64,8.3,2.3,0.9,0.6,1.3,25,0,16.78,116,2015-2016
JasonSmith,Orlando Magic,4300000,PF,76,15.5,7.2,3.2,6.6,48.5,0.1,0.2,25,0.7,0.9,80.6,2.9,0.8,0.4,0.9,0.8,1,0,14.72,188,2015-2016
JeffGreen,Memphis Grizzlies,9650000,SF,80,28.2,11.7,4.4,10.3,43,0.8,2.7,31.5,2.1,2.8,74.5,4.2,1.7,0.7,0.5,1.2,1,0,13.04,98,2015-2016
JeffTeague,Atlanta Hawks,8.00E+06,PG,79,28.5,15.7,5.5,12.5,43.9,1.4,3.5,40,3.3,3.9,83.7,2.7,5.9,1.2,0.3,2.8,4,0,17.98,44,2015-2016
JeremyLamb,Charlotte Hornets,3034356,SG,66,18.6,8.8,3.5,7.7,45.1,0.8,2.7,30.9,1,1.3,72.7,3.8,1.2,0.6,0.5,0.8,1,0,15.92,150,2015-2016
JeremyLin,Charlotte Hornets,2139000,PG,78,26.3,11.7,3.8,9.3,41.2,1,2.9,33.6,3.1,3.7,81.5,3.2,3,0.7,0.5,1.9,1,0,13.8,100,2015-2016
JimmyButler,Chicago Bulls,16407500,SG,67,36.9,20.9,7,15.4,45.4,1,3.1,31.2,5.9,7.1,83.2,5.3,4.8,1.6,0.6,2,10,2,21.33,16,2015-2016
JJRedick,LA Clippers,7085000,SG,75,28,16.3,5.6,11.7,48,2.7,5.6,47.5,2.4,2.7,88.8,1.9,1.4,0.6,0.1,1,0,0,17.58,40,2015-2016
JoffreyLauvergne,Denver Nuggets,1709719,F,59,17.6,7.9,3.3,6.4,51.3,0.2,0.9,24.5,1.1,1.2,89.9,4.9,0.9,0.2,0.3,0.9,5,0,15.8,169,2015-2016
JonasJerebko,Boston Celtics,5.00E+06,PF,78,15.1,4.4,1.5,3.7,41.3,0.6,1.4,39.8,0.8,1,78.2,3.7,0.8,0.3,0.3,0.7,1,0,10.32,253,2015-2016
JonasValanciunas,Toronto Raptors,4660482,C,60,26,12.8,5.1,8.9,56.5,0,0,0,2.7,3.6,76.1,9.1,0.7,0.4,1.3,1.4,22,0,22.63,78,2015-2016
JordanHill,Indiana Pacers,4.00E+06,C,73,20.7,8.8,3.8,7.5,50.6,0,0,0,1.2,1.7,71.2,6.2,1.2,0.5,0.5,1.3,9,0,16.42,149,2015-2016
JRSmith,Cleveland Cavaliers,5.00E+06,G,77,30.7,12.4,4.6,11,41.5,2.6,6.6,40,0.6,0.9,63.4,2.8,1.7,1.1,0.3,0.8,1,0,12.43,86,2015-2016
JuliusRandle,Los Angeles Lakers,3132240,C,81,28.2,11.3,4.4,10.3,42.9,0.1,0.4,27.8,2.4,3.3,71.5,10.2,1.8,0.7,0.4,1.8,34,1,13.92,104,2015-2016
JustiseWinslow,Miami Heat,2481720,SF,78,28.6,6.4,2.5,5.9,42.2,0.4,1.5,27.6,1,1.5,68.4,5.2,1.5,0.9,0.3,1.2,0,0,8.42,204,2015-2016
Karl-AnthonyTowns,Minnesota Timberwolves,5703600,C,82,32,18.3,7.6,14.1,54.2,0.4,1.1,34.1,2.7,3.4,81.1,10.5,2,0.7,1.7,2.2,51,0,22.59,26,2015-2016
KellyOlynyk,Boston Celtics,2165160,PF,69,20.2,10,3.7,8.1,45.5,1.2,3,40.5,1.4,1.9,75,4.1,1.5,0.8,0.5,1.1,1,0,16.33,125,2015-2016
KembaWalker,Charlotte Hornets,1.20E+07,PG,81,35.6,20.9,7,16.4,42.7,2.2,6,37.1,4.6,5.4,84.7,4.4,5.2,1.6,0.5,2.1,3,0,20.87,17,2015-2016
KennethFaried,Denver Nuggets,11235955,PF,67,25.3,12.5,5.2,9.3,55.8,0,0,50,2,3.3,61.3,8.7,1.2,0.5,0.9,1.4,21,0,21.06,85,2015-2016
KentaviousCaldwell-Pope,Detroit Pistons,2891760,SG,76,36.7,14.5,5.3,12.6,42,1.5,4.9,30.9,2.4,3,81.1,3.7,1.8,1.4,0.2,1.4,1,0,12.41,56,2015-2016
KentBazemore,Atlanta Hawks,2.00E+06,PG,75,27.8,11.6,4.3,9.7,44.1,1.5,4.1,35.7,1.6,2,81.5,5.1,2.3,1.3,0.5,1.8,1,0,13.42,102,2015-2016
KevinDurant,Oklahoma City Thunder,20158622,SF,72,35.8,28.2,9.7,19.2,50.5,2.6,6.7,38.6,6.2,6.9,89.8,8.2,5,1,1.2,3.5,27,1,28.25,3,2015-2016
KevinLove,Cleveland Cavaliers,19689000,PF,77,31.5,16,5.3,12.7,41.9,2.1,5.7,36,3.4,4.1,82.2,9.9,2.4,0.8,0.5,1.8,35,0,19.08,42,2015-2016
KhrisMiddleton,Milwaukee Bucks,14700000,SF,79,36.1,18.2,6.4,14.5,44.4,1.8,4.6,39.6,3.5,3.9,88.8,3.8,4.2,1.7,0.2,2.3,1,0,16.85,29,2015-2016
KobeBryant,Los Angeles Lakers,2.50E+07,SF,66,28.2,17.6,6,16.9,35.8,2,7.1,28.5,3.5,4.3,82.6,3.7,2.8,0.9,0.2,2,2,0,14.94,31,2015-2016
KostaKoufos,Sacramento Kings,7700000,C,78,19,6.8,3,5.7,53.2,0,0,0,0.7,1.3,54.8,5.4,0.4,0.5,0.9,0.6,5,0,15.15,201,2015-2016
KyleKorver,Atlanta Hawks,5746479,SG,80,30,9.2,3.4,7.7,43.5,2,5,39.9,0.6,0.7,83.3,3.3,2.1,0.8,0.4,1.2,0,0,9.78,140,2015-2016
KyleLowry,Toronto Raptors,1.20E+07,PG,77,37,21.2,6.6,15.6,42.7,2.8,7.1,38.8,5.2,6.4,81.1,4.7,6.4,2.1,0.4,2.9,12,1,22.2,14,2015-2016
KyleSingler,Oklahoma City Thunder,4500000,F,68,14.4,3.4,1.3,3.3,38.9,0.4,1.4,30.9,0.4,0.6,65.9,2.1,0.4,0.4,0.1,0.5,0,0,6.68,263,2015-2016
LanceStephenson,Memphis Grizzlies,9.00E+06,SG,69,19.9,8.3,3.3,6.9,48.1,0.4,1.1,38.5,1.3,1.6,78.4,3.2,1.9,0.6,0.1,1.4,1,0,13.54,164,2015-2016
LavoyAllen,Indiana Pacers,4050000,F,79,20.2,5.4,2.4,4.7,51.6,0,0,0,0.6,0.9,63,5.4,1,0.3,0.5,0.9,4,0,12.4,236,2015-2016
LeBronJames,Cleveland Cavaliers,22970500,SF,76,35.6,25.3,9.7,18.6,52,1.1,3.7,30.9,4.7,6.5,73.1,7.4,6.8,1.4,0.6,3.3,28,3,27.64,5,2015-2016
LouWilliams,Los Angeles Lakers,7.00E+06,SG,67,28.5,15.3,4.2,10.3,40.8,1.6,4.8,34.4,5.3,6.3,83,2.5,2.5,0.9,0.3,1.6,0,0,17.76,47,2015-2016
LuisScola,Toronto Raptors,2900000,F,76,21.5,8.7,3.5,7.9,45,0.9,2.1,40.4,0.8,1.1,72.6,4.7,0.9,0.6,0.4,0.9,3,0,13.67,152,2015-2016
LuolDeng,Miami Heat,10151612,SF,74,32.4,12.3,4.6,10.1,45.5,1.2,3.5,34.4,2,2.6,75.5,6,1.9,1,0.4,1.1,13,0,15.02,87,2015-2016
MarcoBelinelli,Sacramento Kings,6060606,SG,68,24.6,10.2,3.6,9.3,38.6,1.3,4.4,30.6,1.7,2,83.3,1.7,1.9,0.5,0,1.2,0,0,9.49,120,2015-2016
